analysis,sla_allele,sla_locus,seed,hla_subgroup,hla_locus,probability
class1,SLA-1*04:03,SLA-1,42,A25,A,0.0013897493481636047
class1,SLA-1*04:03,SLA-1,42,A26,A,0.0035319484304636717
class1,SLA-1*04:03,SLA-1,42,A29,A,1.6499832781846635e-05
class1,SLA-1*04:03,SLA-1,42,A30,A,0.000654185249004513
class1,SLA-1*04:03,SLA-1,42,A31,A,0.00025712986825965345
class1,SLA-1*04:03,SLA-1,42,A32,A,0.002504075178876519
class1,SLA-1*04:03,SLA-1,42,A33,A,0.00013475796731654555
class1,SLA-1*04:03,SLA-1,42,A68,A,0.0027714530006051064
class1,SLA-1*04:03,SLA-1,42,A_Other,A,0.0033509316854178905
class1,SLA-1*04:03,SLA-1,42,B07,B,0.0034725447185337543
class1,SLA-1*04:03,SLA-1,42,B08,B,0.005665109492838383
class1,SLA-1*04:03,SLA-1,42,B13,B,0.011205893941223621
class1,SLA-1*04:03,SLA-1,42,B14,B,0.00034887681249529123
class1,SLA-1*04:03,SLA-1,42,B15,B,0.05108756572008133
class1,SLA-1*04:03,SLA-1,42,B18,B,0.01697155274450779
class1,SLA-1*04:03,SLA-1,42,B27,B,0.0012565532233566046
class1,SLA-1*04:03,SLA-1,42,B35,B,0.0009119850001297891
class1,SLA-1*04:03,SLA-1,42,B37,B,0.003484420944005251
class1,SLA-1*04:03,SLA-1,42,B38,B,0.00020013991161249578
class1,SLA-1*04:03,SLA-1,42,B39,B,2.8095897505409084e-05
class1,SLA-1*04:03,SLA-1,42,B40,B,0.6032983064651489
class1,SLA-1*04:03,SLA-1,42,B41,B,0.022479217499494553
class1,SLA-1*04:03,SLA-1,42,B44,B,0.003842966863885522
class1,SLA-1*04:03,SLA-1,42,B46,B,0.0007102482486516237
class1,SLA-1*04:03,SLA-1,42,B49,B,0.0008602060261182487
class1,SLA-1*04:03,SLA-1,42,B50,B,0.0020743422210216522
class1,SLA-1*04:03,SLA-1,42,B51,B,0.00018019181152340025
class1,SLA-1*04:03,SLA-1,42,B52,B,0.0013867731904610991
class1,SLA-1*04:03,SLA-1,42,B53,B,4.8969748604577035e-05
class1,SLA-1*04:03,SLA-1,42,B55,B,3.746414222405292e-05
class1,SLA-1*04:03,SLA-1,42,B56,B,9.465018956689164e-05
class1,SLA-1*04:03,SLA-1,42,B57,B,0.005829855799674988
class1,SLA-1*04:03,SLA-1,42,B58,B,0.00027088873321190476
class1,SLA-1*04:03,SLA-1,42,B_Other,B,0.010519290342926979
class1,SLA-1*04:03,SLA-1,42,C01,C,0.006724979262799025
class1,SLA-1*04:03,SLA-1,42,C02,C,0.0013392692198976874
class1,SLA-1*04:03,SLA-1,42,C03,C,5.376828266889788e-05
class1,SLA-1*04:03,SLA-1,42,C04,C,0.050040338188409805
class1,SLA-1*04:03,SLA-1,42,C05,C,8.152837108355016e-05
class1,SLA-1*04:03,SLA-1,42,C06,C,0.005114181898534298
class1,SLA-1*04:03,SLA-1,42,C07,C,0.003666939213871956
class1,SLA-1*04:03,SLA-1,42,C08,C,3.846587787847966e-05
class1,SLA-1*04:03,SLA-1,42,C12,C,4.109058863832615e-05
class1,SLA-1*04:03,SLA-1,42,C14,C,0.0011717418674379587
class1,SLA-1*04:03,SLA-1,42,C15,C,0.0020193338859826326
class1,SLA-1*04:03,SLA-1,42,C16,C,0.0015574306016787887
class1,SLA-1*04:03,SLA-1,42,C17,C,0.0006882543675601482
class1,SLA-1*04:03,SLA-1,42,C_Other,C,0.003397161839529872
class1,SLA-1*04:04,SLA-1,42,A01,A,0.03346867486834526
class1,SLA-1*04:04,SLA-1,42,A02,A,0.0013523349771276116
class1,SLA-1*04:04,SLA-1,42,A03,A,0.0027669088449329138
class1,SLA-1*04:04,SLA-1,42,A11,A,0.006839200388640165
class1,SLA-1*04:04,SLA-1,42,A23,A,0.0013635108480229974
class1,SLA-1*04:04,SLA-1,42,A24,A,0.09163010120391846
class1,SLA-1*04:04,SLA-1,42,A25,A,0.0011601774021983147
class1,SLA-1*04:04,SLA-1,42,A26,A,0.0020976217929273844
class1,SLA-1*04:04,SLA-1,42,A29,A,1.1871030437760055e-05
class1,SLA-1*04:04,SLA-1,42,A30,A,0.0003534159332048148
class1,SLA-1*04:04,SLA-1,42,A31,A,0.00015388992324005812
class1,SLA-1*04:04,SLA-1,42,A32,A,0.0017612315714359283
class1,SLA-1*04:04,SLA-1,42,A33,A,6.954644049983472e-05
class1,SLA-1*04:04,SLA-1,42,A68,A,0.0019317582482472062
class1,SLA-1*04:04,SLA-1,42,A_Other,A,0.0016949224518612027
class1,SLA-1*04:04,SLA-1,42,B07,B,0.00390651635825634
class1,SLA-1*04:04,SLA-1,42,B08,B,0.006030144635587931
class1,SLA-1*04:04,SLA-1,42,B13,B,0.0059829954989254475
class1,SLA-1*04:04,SLA-1,42,B14,B,0.00021650320559274405
class1,SLA-1*04:04,SLA-1,42,B15,B,0.03355460241436958
class1,SLA-1*04:04,SLA-1,42,B18,B,0.016182856634259224
class1,SLA-1*04:04,SLA-1,42,B27,B,0.001153806340880692
class1,SLA-1*04:04,SLA-1,42,B35,B,0.0006049870862625539
class1,SLA-1*04:04,SLA-1,42,B37,B,0.0028143662493675947
class1,SLA-1*04:04,SLA-1,42,B38,B,0.00012312016042415053
class1,SLA-1*04:04,SLA-1,42,B39,B,1.9086097381659783e-05
class1,SLA-1*04:04,SLA-1,42,B40,B,0.6912339329719543
class1,SLA-1*04:04,SLA-1,42,B41,B,0.02049882709980011
class1,SLA-1*04:04,SLA-1,42,B44,B,0.002686422085389495
class1,SLA-1*04:04,SLA-1,42,B46,B,0.00046966978698037565
class1,SLA-1*04:04,SLA-1,42,B49,B,0.0005577243864536285
class1,SLA-1*04:04,SLA-1,42,B50,B,0.001340785063803196
class1,SLA-1*04:04,SLA-1,42,B51,B,0.00011539142724359408
class1,SLA-1*04:04,SLA-1,42,B52,B,0.0006609101546928287
class1,SLA-1*04:04,SLA-1,42,B53,B,3.658613422885537e-05
class1,SLA-1*04:04,SLA-1,42,B55,B,2.5230556275346316e-05
class1,SLA-1*04:04,SLA-1,42,B56,B,5.7130462664645165e-05
class1,SLA-1*04:04,SLA-1,42,B57,B,0.0037565340753644705
class1,SLA-1*04:04,SLA-1,42,B58,B,0.0002652089751791209
class1,SLA-1*04:04,SLA-1,42,B_Other,B,0.006960161495953798
class1,SLA-1*04:04,SLA-1,42,C01,C,0.005769452545791864
class1,SLA-1*04:04,SLA-1,42,C02,C,0.0009702417301014066
class1,SLA-1*04:04,SLA-1,42,C03,C,3.6638473829953e-05
class1,SLA-1*04:04,SLA-1,42,C04,C,0.027726467698812485
class1,SLA-1*04:04,SLA-1,42,C05,C,5.721487104892731e-05
class1,SLA-1*04:04,SLA-1,42,C06,C,0.005673414561897516
class1,SLA-1*04:04,SLA-1,42,C07,C,0.005804395768791437
class1,SLA-1*04:04,SLA-1,42,C08,C,3.0702231015311554e-05
class1,SLA-1*04:04,SLA-1,42,C12,C,3.629238563007675e-05
class1,SLA-1*04:04,SLA-1,42,C14,C,0.0008598652784712613
class1,SLA-1*04:04,SLA-1,42,C15,C,0.001971083926036954
class1,SLA-1*04:04,SLA-1,42,C16,C,0.0019334658281877637
class1,SLA-1*04:04,SLA-1,42,C17,C,0.0005123191513121128
class1,SLA-1*04:04,SLA-1,42,C_Other,C,0.002709777792915702
class1,SLA-1*04:05,SLA-1,42,A01,A,0.0226074680685997
class1,SLA-1*04:05,SLA-1,42,A02,A,0.0013133775210008025
class1,SLA-1*04:05,SLA-1,42,A03,A,0.006908532232046127
class1,SLA-1*04:05,SLA-1,42,A11,A,0.013734648004174232
class1,SLA-1*04:05,SLA-1,42,A23,A,0.0017542213900014758
class1,SLA-1*04:05,SLA-1,42,A24,A,0.05298905447125435
class1,SLA-1*04:05,SLA-1,42,A25,A,0.0010384332854300737
class1,SLA-1*04:05,SLA-1,42,A26,A,0.0023061882238835096
class1,SLA-1*04:05,SLA-1,42,A29,A,2.9089715098962188e-05
class1,SLA-1*04:05,SLA-1,42,A30,A,0.0007905688835307956
class1,SLA-1*04:05,SLA-1,42,A31,A,0.0003988324897363782
class1,SLA-1*04:05,SLA-1,42,A32,A,0.0037046861834824085
class1,SLA-1*04:05,SLA-1,42,A33,A,0.0006482716999016702
class1,SLA-1*04:05,SLA-1,42,A68,A,0.007441862020641565
class1,SLA-1*04:05,SLA-1,42,A_Other,A,0.003767399350181222
class1,SLA-1*04:05,SLA-1,42,B07,B,0.0069327508099377155
class1,SLA-1*04:05,SLA-1,42,B08,B,0.03599636256694794
class1,SLA-1*04:05,SLA-1,42,B13,B,0.005545413587242365
class1,SLA-1*04:05,SLA-1,42,B14,B,0.0003112672711722553
class1,SLA-1*04:05,SLA-1,42,B15,B,0.14502039551734924
class1,SLA-1*04:05,SLA-1,42,B18,B,0.13118720054626465
class1,SLA-1*04:05,SLA-1,42,B27,B,0.000817336025647819
class1,SLA-1*04:05,SLA-1,42,B35,B,0.0016486372333019972
class1,SLA-1*04:05,SLA-1,42,B37,B,0.004052747506648302
class1,SLA-1*04:05,SLA-1,42,B38,B,0.00047994093620218337
class1,SLA-1*04:05,SLA-1,42,B39,B,0.00019332677766215056
class1,SLA-1*04:05,SLA-1,42,B40,B,0.205577552318573
class1,SLA-1*04:05,SLA-1,42,B41,B,0.04377307742834091
class1,SLA-1*04:05,SLA-1,42,B44,B,0.013373920693993568
class1,SLA-1*04:05,SLA-1,42,B46,B,0.000878258200827986
class1,SLA-1*04:05,SLA-1,42,B49,B,0.001434869016520679
class1,SLA-1*04:05,SLA-1,42,B50,B,0.003117381827905774
class1,SLA-1*04:05,SLA-1,42,B51,B,0.0011384643148630857
class1,SLA-1*04:05,SLA-1,42,B52,B,0.003241497790440917
class1,SLA-1*04:05,SLA-1,42,B53,B,8.239888120442629e-05
class1,SLA-1*04:05,SLA-1,42,B55,B,9.58501041168347e-05
class1,SLA-1*04:05,SLA-1,42,B56,B,0.00014451508468482643
class1,SLA-1*04:05,SLA-1,42,B57,B,0.0065367198549211025
class1,SLA-1*04:05,SLA-1,42,B58,B,0.0006170205888338387
class1,SLA-1*04:05,SLA-1,42,B_Other,B,0.016298525035381317
class1,SLA-1*04:05,SLA-1,42,C01,C,0.004419359844177961
class1,SLA-1*04:05,SLA-1,42,C02,C,0.0012590273981913924
class1,SLA-1*04:05,SLA-1,42,C03,C,0.0002653793781064451
class1,SLA-1*04:05,SLA-1,42,C04,C,0.2064438760280609
class1,SLA-1*04:05,SLA-1,42,C05,C,0.00020965258590877056
class1,SLA-1*04:05,SLA-1,42,C06,C,0.010765831917524338
class1,SLA-1*04:05,SLA-1,42,C07,C,0.01381684746593237
class1,SLA-1*04:05,SLA-1,42,C08,C,0.00021458443370647728
class1,SLA-1*04:05,SLA-1,42,C12,C,0.00017498646047897637
class1,SLA-1*04:05,SLA-1,42,C14,C,0.002267562784254551
class1,SLA-1*04:05,SLA-1,42,C15,C,0.0033148599322885275
class1,SLA-1*04:05,SLA-1,42,C16,C,0.002995064714923501
class1,SLA-1*04:05,SLA-1,42,C17,C,0.0003232706803828478
class1,SLA-1*04:05,SLA-1,42,C_Other,C,0.005601673386991024
class1,SLA-1*05:01,SLA-1,42,A01,A,0.00029825777164660394
class1,SLA-1*05:01,SLA-1,42,A02,A,0.0005777382757514715
class1,SLA-1*05:01,SLA-1,42,A03,A,0.000514157407451421
class1,SLA-1*05:01,SLA-1,42,A11,A,0.012816849164664745
class1,SLA-1*05:01,SLA-1,42,A23,A,0.0005949778133071959
class1,SLA-1*05:01,SLA-1,42,A24,A,0.0016281564021483064
class1,SLA-1*05:01,SLA-1,42,A25,A,0.00025720082339830697
class1,SLA-1*05:01,SLA-1,42,A26,A,0.0010939612984657288
class1,SLA-1*05:01,SLA-1,42,A29,A,2.0965639123460278e-05
class1,SLA-1*05:01,SLA-1,42,A30,A,4.5301592763280496e-05
class1,SLA-1*05:01,SLA-1,42,A31,A,0.001246462925337255
class1,SLA-1*05:01,SLA-1,42,A32,A,0.00035145398578606546
class1,SLA-1*05:01,SLA-1,42,A33,A,0.0009291751775890589
class1,SLA-1*05:01,SLA-1,42,A68,A,0.000712547276634723
class1,SLA-1*05:01,SLA-1,42,A_Other,A,0.007083182688802481
class1,SLA-1*05:01,SLA-1,42,B07,B,0.0005647385842166841
class1,SLA-1*05:01,SLA-1,42,B08,B,0.0006137040909379721
class1,SLA-1*05:01,SLA-1,42,B13,B,0.0025893603451550007
class1,SLA-1*05:01,SLA-1,42,B14,B,0.00011256511061219499
class1,SLA-1*05:01,SLA-1,42,B15,B,0.09374658018350601
class1,SLA-1*05:01,SLA-1,42,B18,B,0.002009582007303834
class1,SLA-1*05:01,SLA-1,42,B27,B,4.6444247345789336e-06
class1,SLA-1*05:01,SLA-1,42,B35,B,0.012394921854138374
class1,SLA-1*05:01,SLA-1,42,B37,B,0.0001180066101369448
class1,SLA-1*05:01,SLA-1,42,B38,B,0.00047330278903245926
class1,SLA-1*05:01,SLA-1,42,B39,B,0.00030816951766610146
class1,SLA-1*05:01,SLA-1,42,B40,B,0.004126870073378086
class1,SLA-1*05:01,SLA-1,42,B41,B,0.0011958355316892266
class1,SLA-1*05:01,SLA-1,42,B44,B,0.6747942566871643
class1,SLA-1*05:01,SLA-1,42,B46,B,0.0001764809712767601
class1,SLA-1*05:01,SLA-1,42,B49,B,0.002423791913315654
class1,SLA-1*05:01,SLA-1,42,B50,B,0.0003331550979055464
class1,SLA-1*05:01,SLA-1,42,B51,B,0.0043252152390778065
class1,SLA-1*05:01,SLA-1,42,B52,B,0.023892298340797424
class1,SLA-1*05:01,SLA-1,42,B53,B,0.0049592857249081135
class1,SLA-1*05:01,SLA-1,42,B55,B,4.5370554289547727e-05
class1,SLA-1*05:01,SLA-1,42,B56,B,0.0001888607075670734
class1,SLA-1*05:01,SLA-1,42,B57,B,0.13211822509765625
class1,SLA-1*05:01,SLA-1,42,B58,B,0.00688790762796998
class1,SLA-1*05:01,SLA-1,42,B_Other,B,0.0005101613351143897
class1,SLA-1*05:01,SLA-1,42,C01,C,3.4435527140885824e-06
class1,SLA-1*05:01,SLA-1,42,C02,C,0.0001607509038876742
class1,SLA-1*05:01,SLA-1,42,C03,C,0.001767433132044971
class1,SLA-1*05:01,SLA-1,42,C04,C,0.0002745866368059069
class1,SLA-1*05:01,SLA-1,42,C05,C,3.382135764695704e-05
class1,SLA-1*05:01,SLA-1,42,C06,C,2.3166956452769227e-05
class1,SLA-1*05:01,SLA-1,42,C07,C,0.0002058112877421081
class1,SLA-1*05:01,SLA-1,42,C08,C,1.1836113117169589e-05
class1,SLA-1*05:01,SLA-1,42,C12,C,4.957403871230781e-05
class1,SLA-1*05:01,SLA-1,42,C14,C,2.4633076463942416e-05
class1,SLA-1*05:01,SLA-1,42,C15,C,1.1025812455045525e-05
class1,SLA-1*05:01,SLA-1,42,C16,C,3.393237875570776e-06
class1,SLA-1*05:01,SLA-1,42,C17,C,9.051091183209792e-05
class1,SLA-1*05:01,SLA-1,42,C_Other,C,0.0002563924062997103
class1,SLA-1*06:01,SLA-1,42,A01,A,0.0350353866815567
class1,SLA-1*06:01,SLA-1,42,A02,A,0.006227478384971619
class1,SLA-1*06:01,SLA-1,42,A03,A,0.0011137883411720395
class1,SLA-1*06:01,SLA-1,42,A11,A,0.0020306550431996584
class1,SLA-1*06:01,SLA-1,42,A23,A,0.0017674969276413321
class1,SLA-1*06:01,SLA-1,42,A24,A,0.3141896426677704
class1,SLA-1*06:01,SLA-1,42,A25,A,0.000606803223490715
class1,SLA-1*06:01,SLA-1,42,A26,A,0.0006350449402816594
class1,SLA-1*06:01,SLA-1,42,A29,A,1.2413641343300696e-05
class1,SLA-1*06:01,SLA-1,42,A30,A,0.00030172773404046893
class1,SLA-1*06:01,SLA-1,42,A31,A,7.311259832931682e-05
class1,SLA-1*06:01,SLA-1,42,A32,A,0.0018115969141945243
class1,SLA-1*06:01,SLA-1,42,A33,A,4.160296157351695e-05
class1,SLA-1*06:01,SLA-1,42,A68,A,0.0010594286723062396
class1,SLA-1*06:01,SLA-1,42,A_Other,A,0.0002551704237703234
class1,SLA-1*06:01,SLA-1,42,B07,B,0.0024737250059843063
class1,SLA-1*06:01,SLA-1,42,B08,B,0.002872613025829196
class1,SLA-1*06:01,SLA-1,42,B13,B,0.0015095447888597846
class1,SLA-1*06:01,SLA-1,42,B14,B,0.00011591787188081071
class1,SLA-1*06:01,SLA-1,42,B15,B,0.0072746253572404385
class1,SLA-1*06:01,SLA-1,42,B18,B,0.014456850476562977
class1,SLA-1*06:01,SLA-1,42,B27,B,0.0016544428654015064
class1,SLA-1*06:01,SLA-1,42,B35,B,0.0003480869345366955
class1,SLA-1*06:01,SLA-1,42,B37,B,0.0017646749038249254
class1,SLA-1*06:01,SLA-1,42,B38,B,3.70223460777197e-05
class1,SLA-1*06:01,SLA-1,42,B39,B,6.218412181624444e-06
class1,SLA-1*06:01,SLA-1,42,B40,B,0.4842921197414398
class1,SLA-1*06:01,SLA-1,42,B41,B,0.01785874366760254
class1,SLA-1*06:01,SLA-1,42,B44,B,0.0005891622859053314
class1,SLA-1*06:01,SLA-1,42,B46,B,0.0007245023152790964
class1,SLA-1*06:01,SLA-1,42,B49,B,0.0002274143189424649
class1,SLA-1*06:01,SLA-1,42,B50,B,0.0007317702402360737
class1,SLA-1*06:01,SLA-1,42,B51,B,4.7672787331975996e-05
class1,SLA-1*06:01,SLA-1,42,B52,B,9.640229836804792e-05
class1,SLA-1*06:01,SLA-1,42,B53,B,2.8884995117550716e-05
class1,SLA-1*06:01,SLA-1,42,B55,B,1.2861892173532397e-05
class1,SLA-1*06:01,SLA-1,42,B56,B,2.1996896975906566e-05
class1,SLA-1*06:01,SLA-1,42,B57,B,0.0006960819009691477
class1,SLA-1*06:01,SLA-1,42,B58,B,0.0001455219171475619
class1,SLA-1*06:01,SLA-1,42,B_Other,B,0.0014773019356653094
class1,SLA-1*06:01,SLA-1,42,C01,C,0.021363480016589165
class1,SLA-1*06:01,SLA-1,42,C02,C,0.0006379966507665813
class1,SLA-1*06:01,SLA-1,42,C03,C,1.9796989363385364e-05
class1,SLA-1*06:01,SLA-1,42,C04,C,0.015949862077832222
class1,SLA-1*06:01,SLA-1,42,C05,C,0.0001335967390332371
class1,SLA-1*06:01,SLA-1,42,C06,C,0.01682163029909134
class1,SLA-1*06:01,SLA-1,42,C07,C,0.02226654626429081
class1,SLA-1*06:01,SLA-1,42,C08,C,3.799505066126585e-05
class1,SLA-1*06:01,SLA-1,42,C12,C,0.0001229224872076884
class1,SLA-1*06:01,SLA-1,42,C14,C,0.001373929320834577
class1,SLA-1*06:01,SLA-1,42,C15,C,0.0026549396570771933
class1,SLA-1*06:01,SLA-1,42,C16,C,0.011667469516396523
class1,SLA-1*06:01,SLA-1,42,C17,C,0.000631338800303638
class1,SLA-1*06:01,SLA-1,42,C_Other,C,0.001693033380433917
class1,SLA-1*06:02,SLA-1,42,A01,A,0.17117637395858765
class1,SLA-1*06:02,SLA-1,42,A02,A,0.008731863461434841
class1,SLA-1*06:02,SLA-1,42,A03,A,0.001978618325665593
class1,SLA-1*06:02,SLA-1,42,A11,A,0.03390524163842201
class1,SLA-1*06:02,SLA-1,42,A23,A,0.0006395557429641485
class1,SLA-1*06:02,SLA-1,42,A24,A,0.09011530876159668
class1,SLA-1*06:02,SLA-1,42,A25,A,0.002715195994824171
class1,SLA-1*06:02,SLA-1,42,A26,A,0.007754424121230841
class1,SLA-1*06:02,SLA-1,42,A29,A,2.3884860638645478e-05
class1,SLA-1*06:02,SLA-1,42,A30,A,0.00020611794025171548
class1,SLA-1*06:02,SLA-1,42,A31,A,0.0001412579440511763
class1,SLA-1*06:02,SLA-1,42,A32,A,0.0009525555651634932
class1,SLA-1*06:02,SLA-1,42,A33,A,5.274916475173086e-05
class1,SLA-1*06:02,SLA-1,42,A68,A,0.002437616465613246
class1,SLA-1*06:02,SLA-1,42,A_Other,A,0.0011265072971582413
class1,SLA-1*06:02,SLA-1,42,B07,B,0.002216939814388752
class1,SLA-1*06:02,SLA-1,42,B08,B,0.001383827067911625
class1,SLA-1*06:02,SLA-1,42,B13,B,0.0005784586537629366
class1,SLA-1*06:02,SLA-1,42,B14,B,0.00011863673717016354
class1,SLA-1*06:02,SLA-1,42,B15,B,0.01342141442000866
class1,SLA-1*06:02,SLA-1,42,B18,B,0.006745147984474897
class1,SLA-1*06:02,SLA-1,42,B27,B,0.0008178568095900118
class1,SLA-1*06:02,SLA-1,42,B35,B,0.0003782929270528257
class1,SLA-1*06:02,SLA-1,42,B37,B,0.0008363460074178874
class1,SLA-1*06:02,SLA-1,42,B38,B,1.2106221220165025e-05
class1,SLA-1*06:02,SLA-1,42,B39,B,4.256124157109298e-06
class1,SLA-1*06:02,SLA-1,42,B40,B,0.6079828143119812
class1,SLA-1*06:02,SLA-1,42,B41,B,0.0014674159465357661
class1,SLA-1*06:02,SLA-1,42,B44,B,0.0009845442837104201
class1,SLA-1*06:02,SLA-1,42,B46,B,0.0003558116150088608
class1,SLA-1*06:02,SLA-1,42,B49,B,0.00024475817917846143
class1,SLA-1*06:02,SLA-1,42,B50,B,0.0003047854988835752
class1,SLA-1*06:02,SLA-1,42,B51,B,2.864426096493844e-05
class1,SLA-1*06:02,SLA-1,42,B52,B,7.138485671021044e-05
class1,SLA-1*06:02,SLA-1,42,B53,B,5.566960317082703e-05
class1,SLA-1*06:02,SLA-1,42,B55,B,6.315918199106818e-06
class1,SLA-1*06:02,SLA-1,42,B56,B,2.3922793843667023e-05
class1,SLA-1*06:02,SLA-1,42,B57,B,0.0011903877602890134
class1,SLA-1*06:02,SLA-1,42,B58,B,0.0002837184874806553
class1,SLA-1*06:02,SLA-1,42,B_Other,B,0.0007028584950603545
class1,SLA-1*06:02,SLA-1,42,C01,C,0.0038037814665585756
class1,SLA-1*06:02,SLA-1,42,C02,C,0.0008880313253030181
class1,SLA-1*06:02,SLA-1,42,C03,C,1.4086814189795405e-05
class1,SLA-1*06:02,SLA-1,42,C04,C,0.0022450978867709637
class1,SLA-1*06:02,SLA-1,42,C05,C,1.916035034810193e-05
class1,SLA-1*06:02,SLA-1,42,C06,C,0.018549874424934387
class1,SLA-1*06:02,SLA-1,42,C07,C,0.008673997595906258
class1,SLA-1*06:02,SLA-1,42,C08,C,5.994866569380974e-06
class1,SLA-1*06:02,SLA-1,42,C12,C,3.0154158594086766e-05
class1,SLA-1*06:02,SLA-1,42,C14,C,0.0001303329918300733
class1,SLA-1*06:02,SLA-1,42,C15,C,0.0005158075364306569
class1,SLA-1*06:02,SLA-1,42,C16,C,0.001766603672876954
class1,SLA-1*06:02,SLA-1,42,C17,C,0.00032413119333796203
class1,SLA-1*06:02,SLA-1,42,C_Other,C,0.0008593013044446707
class1,SLA-1*07:01,SLA-1,42,A01,A,0.30921822786331177
class1,SLA-1*07:01,SLA-1,42,A02,A,8.789841376710683e-05
class1,SLA-1*07:01,SLA-1,42,A03,A,0.0035017100162804127
class1,SLA-1*07:01,SLA-1,42,A11,A,0.010591769590973854
class1,SLA-1*07:01,SLA-1,42,A23,A,8.167304622475058e-05
class1,SLA-1*07:01,SLA-1,42,A24,A,0.000846005161292851
class1,SLA-1*07:01,SLA-1,42,A25,A,0.02060682699084282
class1,SLA-1*07:01,SLA-1,42,A26,A,0.023313816636800766
class1,SLA-1*07:01,SLA-1,42,A29,A,0.00025198128423653543
class1,SLA-1*07:01,SLA-1,42,A30,A,0.004729407839477062
class1,SLA-1*07:01,SLA-1,42,A31,A,0.0003009821812156588
class1,SLA-1*07:01,SLA-1,42,A32,A,0.0006509205559268594
class1,SLA-1*07:01,SLA-1,42,A33,A,0.00013322469021659344
class1,SLA-1*07:01,SLA-1,42,A68,A,0.005340315401554108
class1,SLA-1*07:01,SLA-1,42,A_Other,A,0.008686745539307594
class1,SLA-1*07:01,SLA-1,42,B07,B,0.020416701212525368
class1,SLA-1*07:01,SLA-1,42,B08,B,0.03372751548886299
class1,SLA-1*07:01,SLA-1,42,B13,B,0.004128520376980305
class1,SLA-1*07:01,SLA-1,42,B14,B,0.008340687490999699
class1,SLA-1*07:01,SLA-1,42,B15,B,0.0009538253070786595
class1,SLA-1*07:01,SLA-1,42,B18,B,0.0007036246825009584
class1,SLA-1*07:01,SLA-1,42,B27,B,0.031764477491378784
class1,SLA-1*07:01,SLA-1,42,B35,B,0.0005153618985787034
class1,SLA-1*07:01,SLA-1,42,B37,B,0.10132446885108948
class1,SLA-1*07:01,SLA-1,42,B38,B,0.0009094978449866176
class1,SLA-1*07:01,SLA-1,42,B39,B,0.0014263063203543425
class1,SLA-1*07:01,SLA-1,42,B40,B,0.020345067605376244
class1,SLA-1*07:01,SLA-1,42,B41,B,0.0018139873864129186
class1,SLA-1*07:01,SLA-1,42,B44,B,0.0016259681433439255
class1,SLA-1*07:01,SLA-1,42,B46,B,0.00037207300192676485
class1,SLA-1*07:01,SLA-1,42,B49,B,0.004651782102882862
class1,SLA-1*07:01,SLA-1,42,B50,B,0.006356160156428814
class1,SLA-1*07:01,SLA-1,42,B51,B,0.00030551047530025244
class1,SLA-1*07:01,SLA-1,42,B52,B,0.001175404991954565
class1,SLA-1*07:01,SLA-1,42,B53,B,0.00018280945369042456
class1,SLA-1*07:01,SLA-1,42,B55,B,0.009325776249170303
class1,SLA-1*07:01,SLA-1,42,B56,B,0.010152599774301052
class1,SLA-1*07:01,SLA-1,42,B57,B,0.0006864886963739991
class1,SLA-1*07:01,SLA-1,42,B58,B,0.001070072059519589
class1,SLA-1*07:01,SLA-1,42,B_Other,B,0.2595673203468323
class1,SLA-1*07:01,SLA-1,42,C01,C,0.00528329610824585
class1,SLA-1*07:01,SLA-1,42,C02,C,0.008639921434223652
class1,SLA-1*07:01,SLA-1,42,C03,C,9.859506826614961e-05
class1,SLA-1*07:01,SLA-1,42,C04,C,0.00889402162283659
class1,SLA-1*07:01,SLA-1,42,C05,C,0.0004766391357406974
class1,SLA-1*07:01,SLA-1,42,C06,C,0.00261429394595325
class1,SLA-1*07:01,SLA-1,42,C07,C,0.0005776367033831775
class1,SLA-1*07:01,SLA-1,42,C08,C,0.0018587219528853893
class1,SLA-1*07:01,SLA-1,42,C12,C,3.4036780562018976e-05
class1,SLA-1*07:01,SLA-1,42,C14,C,0.002007239731028676
class1,SLA-1*07:01,SLA-1,42,C15,C,0.033173322677612305
class1,SLA-1*07:01,SLA-1,42,C16,C,0.015019556507468224
class1,SLA-1*07:01,SLA-1,42,C17,C,0.00322589254938066
class1,SLA-1*07:01,SLA-1,42,C_Other,C,0.007913344539701939
class1,SLA-1*07:02,SLA-1,42,A01,A,0.3093973994255066
class1,SLA-1*07:02,SLA-1,42,A02,A,8.775287278695032e-05
class1,SLA-1*07:02,SLA-1,42,A03,A,0.0038958771619945765
class1,SLA-1*07:02,SLA-1,42,A11,A,0.011670558713376522
class1,SLA-1*07:02,SLA-1,42,A23,A,9.29172892938368e-05
class1,SLA-1*07:02,SLA-1,42,A24,A,0.000935329298954457
class1,SLA-1*07:02,SLA-1,42,A25,A,0.022549398243427277
class1,SLA-1*07:02,SLA-1,42,A26,A,0.026762045919895172
class1,SLA-1*07:02,SLA-1,42,A29,A,0.0002774641034193337
class1,SLA-1*07:02,SLA-1,42,A30,A,0.005387013778090477
class1,SLA-1*07:02,SLA-1,42,A31,A,0.00032635912066325545
class1,SLA-1*07:02,SLA-1,42,A32,A,0.0007301339064724743
class1,SLA-1*07:02,SLA-1,42,A33,A,0.00015180539048742503
class1,SLA-1*07:02,SLA-1,42,A68,A,0.0057687885127961636
class1,SLA-1*07:02,SLA-1,42,A_Other,A,0.010249796323478222
class1,SLA-1*07:02,SLA-1,42,B07,B,0.01662081480026245
